symbol,name,sector,industry,current_price,market_cap,enterprise_value,pe_ratio,forward_pe,ps_ratio,pb_ratio,ev_ebitda,ev_revenue,peg_ratio,beta,revenue,gross_profit,ebitda,net_income,earnings_per_share,free_cash_flow,operating_cash_flow,total_debt,total_cash,shares_outstanding,roe,roa,debt_to_equity,current_ratio,quick_ratio,fifty_two_week_high,fifty_two_week_low,dividend_yield,payout_ratio,analyst_target_price,recommendation,gross_margin,ebitda_margin,net_margin,fcf_margin,fifty_two_week_position,net_debt,p_fcf,altman_z_score,z_score_zone
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,105.07,36493451264.0,55644041216.0,10.820804,7.1905375,0.57661605,1.1413085,10.904,0.879,1.08,0.855,63288999936.0,18325999616.0,5103249920.0,3425999872.0,9.71,10378999808.0,9784999936.0,55523999744.0,38684000256.0,347325107.0,0.10711,0.00409,158.972,0.81,0.715,119.76,91.89,5.42,0.56130004,100.46667,hold,0.2895605813732541,0.0806340742492468,0.0541326277151556,0.1639937401206465,47.29099390025113,16839999488.0,3.5160853326503885,,not applicable
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,79.61,39671365632.0,62903934976.0,17.612831,16.949152,3.1007788,2.291265,13.119,4.917,3.91,0.533,12794000384.0,4524000256.0,4794999808.0,2263000064.0,4.52,-171750000.0,3520000000.0,24398999552.0,404000000.0,498321402.0,0.13441,0.03662,141.01,0.969,0.661,91.26,76.05,3.43,0.5664,89.75,buy,0.3536032609204586,0.3747850292389048,0.1768797870938066,-0.0134242609696016,23.405654174884948,23994999552.0,-230.9832128862882,1.303,distress
PTC,PTC Inc.,Technology,Software - Application,137.46,15877427200.0,16972988416.0,13.204612,15.901294,5.2962537,4.253226,12.865,5.662,1.33,0.966,2997860096.0,2539571968.0,1319337984.0,1246361984.0,10.41,986047232.0,938620032.0,1381052032.0,439112000.0,115505791.0,0.344,0.119899996,35.78,1.234,1.06,219.69,130.89,0.0,0.0,182.73685,buy,0.8471282470414523,0.4400932470999474,0.4157505500883788,0.3289170276210247,7.398648648648671,941940032.0,16.10209482425686,4.831,safe
PSA,Public Storage,Real Estate,REIT - Industrial,312.16,54798360576.0,68175896576.0,32.214657,30.718424,11.248805,11.184522,19.848,13.995,4.36,0.963,4871482880.0,3642289920.0,3434970880.0,1704142976.0,9.69,2337331968.0,3176186880.0,10032266240.0,134608992.0,175545748.0,0.20175,0.07206,107.646,0.188,0.091,313.51,256.54,3.91,1.2397,318.5625,buy,0.7476758124212067,0.7051181261669547,0.3498201713889632,0.4797988673214838,97.63033175355456,9897657248.0,23.444834300781704,3.515,not applicable
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,118.74,22618349568.0,23164665856.0,11.483559,10.62713,1.3441001,1.7486452,7.87,1.377,1.07,1.216,16827875328.0,4392084992.0,2943536896.0,2042926976.0,10.34,1483359744.0,1896771968.0,2453818112.0,1808448000.0,190486353.0,0.16178,0.0996,18.942,7.139,0.792,144.5,98.27,0.88,0.0928,137.5,buy,0.2610005664049569,0.17492029377602,0.121401361501696,0.0881489620696101,44.27860696517412,645370112.0,15.248054052099178,5.945,safe
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,694.585,104229527552.0,113972019200.0,95.67287,42.197693,3.4603436,11.523792,42.861,3.784,1.95,1.215,30121150464.0,4548372992.0,2659121920.0,1104744960.0,7.26,1037176768.0,2378515968.0,6319672832.0,364760992.0,150060149.0,0.13534,0.04709,69.121,1.135,1.02,788.75,341.93,0.06,0.057600003,761.3531,buy,0.151002631769862,0.0882808883139477,0.0366767186173835,0.0344335044320304,78.92551810572492,5954911840.0,100.49350487685145,5.792,safe
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,219.4299,231279116288.0,261139775488.0,23.62001,20.570602,5.198919,8.518903,20.089,5.87,1.05,1.596,44486000640.0,24377999360.0,12999000064.0,9923999744.0,9.29,9589624832.0,14284999680.0,15269999616.0,9799000064.0,1054000000.0,0.36083,0.12692,55.979,2.366,1.448,259.92,121.99,1.52,0.38279998,177.09677,hold,0.5479926046235835,0.2922042862246382,0.2230814099093624,0.2155650023386773,70.64445733343,5470999552.0,24.117639495993163,7.534,safe
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,201.365,22290386944.0,28103784448.0,22.27489,17.253893,1.9764485,3.0344334,12.625,2.492,1.49,0.587,11278000128.0,3752999936.0,2225999872.0,1020000000.0,9.04,947875008.0,1850000000.0,6408000000.0,393000000.0,110696429.0,0.14538999,0.06348,82.737,1.179,0.91,213.5,164.65,1.75,0.36020002,223.4375,buy,0.3327717585924113,0.1973754075843188,0.09044156662737,0.0840463732259322,75.1586489252815,6015000000.0,23.51616641166364,3.385,safe
Q,"Qnity Electronics, Inc.",Technology,Semiconductor Equipment & Materials,144.4825,30245851136.0,36358709248.0,46.607258,30.369926,6.109039,4.212195,25.092,7.344,2.61,,4951000064.0,2281999872.0,1448999936.0,650000000.0,3.1,702374976.0,1200999936.0,4533000192.0,857000000.0,209339207.0,0.07481,0.050630003,60.756,2.124,1.234,171.52,70.5,0.21,0.045100003,173.125,none,0.4609169546558907,0.2926681311390102,0.1312866070688057,0.1418652730601136,73.2354979212037,3676000192.0,43.06225735379488,3.411,safe
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,366.555,21816012800.0,22770235392.0,24.2591,17.995375,2.688522,7.6905565,14.977,2.806,1.64,1.371,8114500096.0,5669199872.0,1520300032.0,941100032.0,15.11,656187520.0,1154200064.0,3009400064.0,2064999936.0,37635070.0,0.34664002,0.10882,105.913,2.128,1.502,393.41,258.13,1.02,0.24159999,427.0,buy,0.6986505397657956,0.1873559694391308,0.1159775735863149,0.0808660437780343,80.14858072146657,944400128.0,21.023446291465586,6.069,safe
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,152.15,29651453952.0,18508845056.0,14.353772,11.377062,2.0139546,2.3565762,11.172,1.257,0.82,0.951,14723000320.0,13697000448.0,,2140000000.0,10.6,,2576000000.0,6112999936.0,17057999872.0,194883034.0,0.17289,0.024530001,48.477,2.295,2.282,177.66,138.82,1.44,0.19639999,174.0,buy,0.9303131257420226,,0.1453508084960769,,34.320288362512905,-10944999936.0,,,not applicable
RTX,RTX Corporation,Industrials,Aerospace & Defense,181.87,244921303040.0,275479461888.0,34.121952,23.993626,2.710116,3.695268,18.049,3.048,2.37,0.306,90372997120.0,18267000832.0,15262999552.0,7256000000.0,5.33,7233375232.0,11116999680.0,38934999040.0,6817999872.0,1346683428.0,0.11571,0.040510003,57.229,1.024,0.646,214.5,135.43,1.54,0.5103,215.27182,buy,0.2021289700920787,0.1688889384926929,0.0802894695454801,0.080039120782896,58.732768433034025,32116999168.0,33.859893506815936,2.621,grey
O,Realty Income Corporation,Real Estate,REIT - Retail,61.335,57194430464.0,87703420928.0,50.27459,35.632328,9.646164,1.4609833,16.764,14.792,5.68,0.734,5929241088.0,5490278912.0,5231514112.0,1120541056.0,1.22,1797902592.0,4081740032.0,30294552576.0,395743008.0,932492530.0,0.02831,0.02313,73.467,2.062,1.049,67.94,55.57,5.43,2.65,68.15,buy,0.9259665495996778,0.8823244044820328,0.1889855783175737,0.3032264273481335,46.60468876313664,29898809568.0,31.81175086016562,1.057,not applicable
REG,Regency Centers Corporation,Real Estate,REIT - Retail,78.05,14590275584.0,19596402688.0,26.821306,30.837372,8.840078,2.1372437,18.65,11.873,2.61,0.832,1650468992.0,1183419008.0,1050718016.0,532772000.0,2.91,574623104.0,819390016.0,5245984768.0,148087008.0,183096790.0,0.08003,0.03208,73.218,1.036,0.922,81.66,66.86,3.94,1.0034,84.31579,buy,0.7170198372318164,0.6366178468622814,0.3228003692177211,0.3481574672321987,75.60810810810811,5097897760.0,24.869700434982857,1.597,not applicable
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,636.75,66756251648.0,57918881792.0,15.557049,11.842266,4.4743996,2.0651908,13.215,3.882,1.05,0.238,14919600128.0,6547500032.0,4382799872.0,4423399936.0,40.93,3273349888.0,5012700160.0,2706200064.0,8753699840.0,103021886.0,0.14548,0.06126,8.612,3.565,2.836,821.11,476.49,0.6,0.0874,833.3061,buy,0.438852246429322,0.2937612157429531,0.296482472589764,0.2193993042653214,46.503395043816376,-6047499776.0,20.04038314113153,6.743,safe
RF,Regions Financial Corporation,Financial Services,Banks - Regional,28.65,24449323008.0,28588580864.0,11.887966,10.034956,3.406147,1.4034486,11.172,3.983,1.63,1.027,7177999872.0,7177999872.0,,2135000064.0,2.41,,1982000000.0,8105999872.0,5213000192.0,853379538.0,0.11895,0.01388,56.213,1.044,0.632,31.53,21.12,3.73,0.4336,30.72632,hold,1.0,,0.297436626089703,,72.33429394812678,2892999680.0,,,not applicable
RSG,"Republic Services, Inc.",Industrials,Waste Management,211.425,65047883776.0,77936443392.0,30.377155,26.227972,3.8962493,5.435649,15.002,4.668,2.92,0.415,16695000064.0,7186999808.0,5194999808.0,2168999936.0,6.96,1808875008.0,4497999872.0,14087000064.0,118000000.0,307664087.0,0.18346001,0.06181,117.578,0.671,0.597,255.47,196.41,1.2,0.3522,243.58333,buy,0.4304881569600933,0.3111709965908988,0.1299191331347814,0.1083483079404437,25.42329834067053,13969000064.0,35.960405946398595,2.938,grey
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,195.84,28407840768.0,27370012672.0,18.867052,16.05542,5.1298165,4.375433,12.913,4.942,1.07,0.782,5537788928.0,3443436032.0,2119501056.0,1519565952.0,10.38,1446655104.0,1889964032.0,843169024.0,1660513024.0,145056384.0,0.25246,0.14715,12.988,3.008,2.003,293.81,180.27,1.24,0.22469999,270.6,buy,0.6218070202331843,0.3827341712652577,0.2743993987052877,0.2612333411057735,13.71322881803769,-817344000.0,19.636914261051125,10.49,safe
RVTY,"Revvity, Inc.",Healthcare,Diagnostics & Research,98.17,10951823360.0,13913579520.0,47.197117,16.865263,3.773359,1.5256819,16.269,4.794,0.61,1.107,2902406912.0,1576473984.0,855235008.0,239107008.0,2.08,508969248.0,570008000.0,3350179072.0,860320000.0,111559773.0,0.03227,0.0227,46.642,1.718,1.253,118.3,81.22,0.27,0.1346,113.64286,buy,0.5431609115462305,0.2946640612189942,0.0823823175900705,0.1753610928556112,45.71197411003237,2489859072.0,21.517651525009228,2.459,grey
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,79.96,72004386816.0,74250608640.0,38.815536,28.66145,15.6090145,7.733075,11.172,16.096,2.32,2.348,4613000192.0,4255000064.0,,1896999936.0,2.06,,3033999872.0,13610000384.0,19270000640.0,791184698.0,0.21461001,0.05187,140.483,1.114,1.07,153.86,63.515,0.0,0.0,98.98333,buy,0.9223932119879696,,0.411229104063302,,18.20244617853782,-5660000256.0,,1.951,not applicable
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,448.375,49892458496.0,55120273408.0,46.65713,30.895844,5.6670218,14.1657715,27.994,6.261,2.03,1.561,8803999744.0,4306999808.0,1968999936.0,1086000000.0,9.61,974499968.0,1535000064.0,4054000128.0,423000000.0,111273953.0,0.27183,0.09337,113.367,1.091,0.616,468.11,305.44,1.19,0.55869997,462.1684,buy,0.4892094426666989,0.223648340896635,0.1233530249407512,0.1106883230731725,87.86807647384273,3631000128.0,51.19800955845183,5.814,safe
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,47.78,23004332032.0,23338657792.0,43.83486,34.23887,5.982968,16.729692,27.134,6.07,3.3,0.727,3844969984.0,2022576000.0,860139008.0,529295008.0,1.09,521446112.0,649582016.0,1067139968.0,116543000.0,481463663.0,0.38671002,0.14981,77.235,0.646,0.468,66.14,44.43,1.57,0.6388,62.66667,buy,0.526031674737776,0.223704999409431,0.1376590741156745,0.1356177328223324,15.43067710732382,950596968.0,44.11641642107018,10.016,safe
ROP,"Roper Technologies, Inc.",Technology,Software - Application,333.705,33676625920.0,43565477888.0,20.817528,13.965356,4.1499233,1.7892454,13.637,5.369,1.38,0.762,8114999808.0,5632099840.0,3194700032.0,1714099968.0,16.03,2169925120.0,2603699968.0,10464000000.0,382900000.0,100917359.0,0.09012,0.04319,55.606,0.534,0.417,576.49,305.96,1.1,0.21139999,453.8169,buy,0.6940357329950537,0.3936783866403265,0.2112261255151467,0.2673968171706948,10.255794181791298,10081100000.0,15.51971861826043,2.46,grey
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,231.466,74249912320.0,75353407488.0,32.372868,27.024824,3.122885,12.058034,21.963,3.169,2.72,0.866,23776063488.0,7784265216.0,3430964992.0,2315759104.0,7.15,2047583488.0,3453177088.0,4723149824.0,4130980096.0,320781076.0,0.38981998,0.12161,74.911,1.541,0.884,237.41,124.49,0.76,0.2318,256.17648,buy,0.3273992441990572,0.1443033239598994,0.097398760108829,0.0861195331613004,94.73609635139924,592169728.0,36.26221493412238,7.542,safe
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,283.49,76030590976.0,100154220544.0,17.296522,14.170283,4.1347938,7.750287,14.511,5.447,1.34,1.784,18388000768.0,9361999872.0,6902000128.0,4479000064.0,16.39,-194875008.0,6672000000.0,21792000000.0,512000000.0,268194978.0,0.49576,0.0808,217.312,0.199,0.09,366.5,232.1,1.7,0.2593,336.30768,buy,0.5091363650741392,0.375353482691349,0.2435827646795973,-0.0105979443039361,38.23660714285715,21280000000.0,-390.1505641668531,2.237,grey
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,426.765,126322442240.0,141477527552.0,27.010443,19.219858,8.03067,4.0523105,17.97,8.994,1.47,1.076,15729999872.0,11084999680.0,7872999936.0,4776000000.0,15.8,5298874880.0,5735000064.0,13900000256.0,1810000000.0,296000000.0,0.13939999,0.06919,38.392,0.677,0.568,579.05,381.61,0.92,0.24350001,533.7619,strong_buy,0.7047043719136783,0.5005085823309027,0.3036236515488765,0.3368642672039813,22.870239059967577,12090000256.0,23.83948344898455,4.149,not applicable
CRM,"Salesforce, Inc.",Technology,Software - Application,186.355,152624742400.0,185297256448.0,21.593859,11.991493,3.563584,4.458147,14.37,4.326,0.98,1.151,42829000704.0,33254000640.0,12894999552.0,8023000064.0,8.63,16552999936.0,15221000192.0,42547998720.0,11836999680.0,819000000.0,0.16908,0.05703,124.282,0.786,0.615,276.8,163.52,0.93,0.19559999,254.98906,buy,0.776436528833003,0.3010810278091703,0.1873263427145685,0.3864904542228565,20.158015536723145,30710999040.0,9.220367642729627,2.548,grey
SNDK,Sandisk Corporation,Technology,Computer Hardware,1554.085,230144065536.0,257062584320.0,53.20387,8.738426,17.456316,22.520685,45.643,19.498,,,13184000000.0,7388000256.0,5632000000.0,4506999808.0,29.21,2259500032.0,4639000064.0,207000000.0,3735000064.0,148089758.0,0.39297,0.22823,1.503,4.782,3.432,1861.0,37.33,0.0,0.0,1659.2727,buy,0.5603762330097087,0.4271844660194174,0.3418537475728155,0.1713819805825242,83.17047492144961,-3528000064.0,101.8561930967169,37.439,safe
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,208.715,22136942592.0,37283328000.0,21.97,25.75072,7.7555676,-4.658817,20.399,13.062,8.15,0.978,2854329088.0,2117656064.0,1827740032.0,1017729984.0,9.5,-301849504.0,1245238016.0,15421450240.0,269064000.0,106063017.0,0.074235,0.08568,95.387,0.196,0.136,243.16,162.41,2.41,0.48209998,235.1,buy,0.7419102698784534,0.6403396299621076,0.3565566382232096,-0.105751472480527,57.343653250774,15152386240.0,-73.33768086349083,0.475,not applicable
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,55.035,82280497152.0,96081297408.0,24.244493,16.443968,2.2894487,3.1432405,12.794,2.673,1.95,0.708,35939000320.0,6398000128.0,7510000128.0,3328999936.0,2.27,3043124992.0,6316000256.0,11628999680.0,3452000000.0,1495057661.0,0.14066,0.06467,42.515,1.341,0.867,58.82,31.64,2.03,0.5066,62.21429,buy,0.1780238757626077,0.2089651927190834,0.0926291746113877,0.0846747256435651,86.07431935246504,8176999680.0,27.03815932288035,3.303,safe
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,856.29,193737408512.0,210665799680.0,81.088066,32.23062,17.596495,406.9819,59.95,19.134,0.64,2.083,11009999872.0,4576999936.0,3513999872.0,2377999872.0,10.56,1610000000.0,2876999936.0,4177999872.0,1146000000.0,226252116.0,17.8797,0.24664,381.553,1.326,0.772,966.8,124.63,0.32,0.277,856.7727,buy,0.4157129872126487,0.319164388088378,0.2159854586417928,0.1462307010642624,86.87794625788142,3031999872.0,120.33380398114286,14.569,safe
SRE,Sempra,Utilities,Utilities - Diversified,91.925,60090458112.0,105182355456.0,31.267008,16.60183,4.433084,1.8991592,18.719,7.76,0.8,0.576,13555000320.0,5754999808.0,5618999808.0,1927000064.0,2.94,-28243374080.0,4892000256.0,36432998400.0,794000000.0,653690046.0,0.05689,0.01809,85.267,1.689,0.131,101.04,73.06,2.91,0.8818,103.61765,buy,0.424566556410085,0.4145333585650553,0.1421615653639468,-2.083612940851631,67.42315939957109,35638998400.0,-2.127594858473439,1.082,distress
NOW,"ServiceNow, Inc.",Technology,Software - Application,112.795,116326383616.0,120345919488.0,67.139885,22.439219,8.332836,9.91866,41.671,8.621,1.24,0.927,13959999488.0,10688000000.0,2888000000.0,1756999936.0,1.68,5108125184.0,5437000192.0,2431000064.0,5182000128.0,1031308000.0,0.1607,0.056560002,20.728,0.845,0.691,211.478,81.24,0.0,0.0,141.86295,strong_buy,0.7656160739251741,0.206876798418404,0.125859598885395,0.3659115595520572,24.228719728497065,-2751000064.0,22.772814226316346,6.447,safe
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,304.495,75099308032.0,87969193984.0,29.25024,23.030188,3.13757,16.849926,19.302,3.675,2.26,1.126,23935500288.0,11736899584.0,4557400064.0,2599300096.0,10.41,2140024960.0,3651800064.0,14601400320.0,216900000.0,246635621.0,0.60723,0.09445,329.521,0.863,0.468,379.65,289.86,1.07,0.3045,375.45,buy,0.4903553066690761,0.1904033761218202,0.1085960211704099,0.0894079895657287,16.299142443479226,14384500320.0,35.09272780463037,3.537,safe
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,210.34,79924912128.0,96839557120.0,14.637439,31.361872,12.021339,14.156683,19.703,14.565,4.58,1.346,6648586240.0,5424062976.0,4915057152.0,4690144768.0,14.37,2494690560.0,4142711040.0,28989048832.0,542955008.0,324281912.0,1.1359,0.05562,457.473,0.196,0.195,210.375,155.44,4.27,0.60150003,214.4,buy,0.815822007898028,0.7392635027322741,0.7054348997960805,0.3752212079300636,99.93628834076635,28446093824.0,27.341850914800432,1.886,not applicable
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,74.38,11187195904.0,11789748224.0,30.991665,14.453973,2.7661636,1.9402128,12.969,2.915,1.71,1.483,4044300032.0,1661200000.0,909100032.0,361200000.0,2.4,687837504.0,960000000.0,1189600000.0,1421799936.0,150405963.0,0.06171,0.03537,20.632,2.376,1.336,90.9,51.93,3.55,1.1791999,74.15789,hold,0.4107509301624435,0.2247855067148489,0.089310881275388,0.1700757853170078,57.60841673081856,-232199936.0,16.264300016912134,5.116,safe
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,104.29,11122353152.0,18229778432.0,22.849333,10.657835,1.2459786,2.1251578,9.701,2.042,2.17,0.264,8926600192.0,3053799936.0,1879200000.0,-1255699968.0,-11.79,884462528.0,1288300032.0,7498299904.0,52800000.0,106648319.0,-0.20683001,0.04804,143.204,0.844,0.296,119.39,88.25,4.35,0.8606,115.35294,buy,0.3421011214030632,0.210516877599619,-0.140669453206312,0.0990816782399029,51.50931278098911,7445499904.0,12.57526784504996,0.971,distress
SW,Smurfit Westrock Plc,Consumer Cyclical,Packaging & Containers,41.4703,21749682176.0,35750486016.0,57.597633,13.11177,0.69632405,1.2028047,7.495,1.145,0.26,0.96,31235000320.0,5943000064.0,4769999872.0,380000000.0,0.72,1360249984.0,3360999936.0,14254999552.0,674000000.0,524464078.0,0.02113,0.03013,78.831,1.443,0.75,52.65,32.729,4.28,2.4232001,53.46429,strong_buy,0.1902673284173028,0.1527132967226427,0.0121658394783714,0.0435489025152665,43.879825309974414,13580999552.0,15.989474662536296,1.482,distress
SNA,Snap-on Incorporated,Industrials,Tools & Accessories,381.245,19749220352.0,19200145408.0,19.692406,17.903028,3.782506,3.3142805,13.676,3.677,2.08,0.736,5221199872.0,2695000064.0,1403900032.0,1023400000.0,19.36,1048337472.0,1151900032.0,1300199936.0,1752800000.0,51801916.0,0.18202,0.099180005,21.731,3.528,2.614,400.88,301.82,2.58,0.4729,393.16666,hold,0.5161648912259837,0.2688845603342572,0.1960085852082086,0.2007847808359097,80.17867958812842,-452600064.0,18.838610650578747,7.842,safe
SOLV,Solventum Corporation,Healthcare,Medical Instruments & Supplies,81.1,14044469248.0,19002058752.0,9.92656,11.518152,1.6998873,2.78675,16.906,2.3,1.22,0.746,8262000128.0,4432999936.0,1124000000.0,1432000000.0,8.17,378500000.0,151000000.0,5289999872.0,561000000.0,173174712.0,0.34794998,0.02747,106.46,1.071,0.52,88.2,62.38,0.0,0.0,82.15385,buy,0.5365528767031266,0.1360445391656135,0.1733236477625966,0.0458121513115522,72.50193648334621,4728999872.0,37.10559879313077,2.202,grey
SO,The Southern Company,Utilities,Utilities - Regulated Electric,93.31,105188466688.0,181097332736.0,23.864449,18.976864,3.4859474,2.8335862,12.96,6.002,2.57,0.339,30175000576.0,14485000192.0,13973999616.0,4362999808.0,3.91,-3950000128.0,9777999872.0,76004999168.0,981000000.0,1127301098.0,0.109910004,0.03237,190.431,0.65,0.317,100.84,83.8,3.32,0.75699997,101.34211,hold,0.4800331372162689,0.4630985699836031,0.1445898831720373,-0.130903067194692,55.80985915492958,75023999168.0,-26.629990391326896,0.996,distress
LUV,Southwest Airlines Co.,Industrials,Airlines,41.45,20259672064.0,23259242496.0,27.633333,9.154435,0.701415,2.9468222,10.51,0.805,0.29,1.156,28884000768.0,6645000192.0,2212999936.0,817000000.0,1.5,-372375008.0,2400000000.0,6396000256.0,3328000000.0,488773713.0,0.10062,0.01936,93.033,0.478,0.367,55.11,28.98,1.74,0.48,45.64348,hold,0.2300581642194754,0.076616807822957,0.0282855552650842,-0.0128920855178949,47.72292384232684,3068000256.0,-54.406633014023335,2.219,grey
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,78.73,12239016960.0,18961981440.0,32.266396,12.628827,0.80349636,1.3480473,11.344,1.245,1.39,1.202,15232199680.0,4664500224.0,1671500032.0,371100000.0,2.44,842187520.0,1002400000.0,6966499840.0,333700000.0,155455564.0,0.04165,0.03329,77.606,1.138,0.31,93.37,61.9,4.19,1.3566,90.54333,buy,0.3062263049324731,0.1097346454954035,0.0243628633943958,0.0552899474595122,53.47950428979982,6632799840.0,14.532412631476657,2.049,grey
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,95.7,109069287424.0,130006958080.0,73.05344,31.783144,2.83506,-12.881948,24.096,3.379,1.28,0.977,38471598080.0,8424000000.0,5395299840.0,1495600000.0,1.31,-1304087552.0,4345699840.0,24408500224.0,1700300032.0,1139700000.0,0.30857,0.07377,121.351,0.922,0.261,108.88,77.99,2.63,1.8778999,106.25,buy,0.2189667292344514,0.1402411157649523,0.0388754321276169,-0.0338974104815767,57.332470055034015,22708200192.0,-83.63647811278243,2.68,grey
STT,State Street Corporation,Financial Services,Asset Management,161.69,44750462976.0,,16.415228,11.703919,3.1091824,1.8583348,11.172,,1.08,1.451,14392999936.0,14392999936.0,,2824999936.0,9.85,,-2640999936.0,,,276767033.0,0.11261,0.00801,56.213,1.044,0.632,163.37,95.62,2.06,0.333,161.17857,buy,1.0,,0.1962759639103496,,97.52029520295204,,,,not applicable
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,268.12,38666330112.0,43538116608.0,28.737406,15.306483,2.0337594,4.3385816,18.801,2.29,11.95,1.522,19012243456.0,2668861952.0,2315760128.0,1371879936.0,9.33,-31788876.0,1445246976.0,4200793088.0,556526976.0,144212781.0,0.15247,0.06657,45.994,3.13,1.204,277.79,119.89,0.77,0.2176,250.63635,buy,0.1403759613207427,0.1218036226686955,0.0721577092769161,-0.0016720212989891,93.87587080430652,3644266112.0,-1216.34784575963,6.226,safe
STE,STERIS plc,Healthcare,Medical Devices,213.18,20806897664.0,22376251392.0,26.848866,17.618181,3.505264,2.9023032,14.004,3.77,1.43,0.923,5935900160.0,2625799936.0,1597900032.0,782300032.0,7.94,837287488.0,1341400064.0,2087100032.0,439600000.0,97602485.0,0.11368,0.06652,28.999,2.091,1.338,269.44,195.14,1.19,0.3102,256.85715,none,0.4423591814590089,0.2691925384405387,0.1317913056003961,0.1410548468524106,24.279946164199217,1647500032.0,24.850362689642868,4.953,safe
SYK,Stryker Corporation,Healthcare,Medical Devices,307.505,117885353984.0,127741091840.0,35.590855,18.382982,4.665032,5.2462726,18.465,5.055,1.4,0.785,25269999616.0,16348999680.0,6918000128.0,3336999936.0,8.64,4359875072.0,5375000064.0,15233999872.0,2964999936.0,383360762.0,0.152,0.07716,66.295,2.112,1.035,404.87,281.0,1.17,0.39810002,389.2424,buy,0.6469726920632178,0.2737633649831869,0.132053818231447,0.1725316635635994,21.397432792443684,12268999936.0,27.038699314091264,4.437,safe
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,41.505,24961875968.0,36052811776.0,21.844738,12.807893,0.74070394,3.2948322,22.838,1.07,0.91,1.869,33700206592.0,2828721920.0,1578648960.0,1247389952.0,1.9,-7448383488.0,-6693234176.0,9151156224.0,1305032960.0,601418482.0,0.17877,0.05524,120.798,2.655,1.2,62.36,19.48,0.0,0.0,37.625,hold,0.0839378213388016,0.046843895620947,0.0370143117252021,-0.2210189266248638,51.36427238805972,7846123264.0,-3.35131430002574,5.84,safe
SYF,Synchrony Financial,Financial Services,Credit Services,70.87,23838560256.0,20940414976.0,7.336439,6.757176,2.4098828,1.5655998,11.172,2.117,2.06,1.321,9891999744.0,9891999744.0,,3516999936.0,9.66,,9834000384.0,16428000256.0,20558999552.0,336370242.0,0.2178,0.02957,56.213,1.044,0.632,88.77,56.975,1.7,0.1242,89.21739,buy,1.0,,0.3555398328971085,,43.701839911935856,-4130999296.0,,,not applicable
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,466.59,89342337024.0,103039156224.0,107.26207,27.073399,10.293632,2.930823,60.745,11.872,3.23,1.214,8679379968.0,7169120768.0,1696253056.0,773267968.0,4.35,3538958592.0,2796464128.0,10841960448.0,2484438016.0,191479325.0,0.03824,0.014939999,35.574,1.434,0.997,651.73,376.18,0.0,0.0,560.37885,buy,0.8259945750078723,0.1954348193366247,0.0890925355095595,0.4077432495233282,32.810742152059504,8357522432.0,25.24537542024736,3.356,safe
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,76.0,36341878784.0,49050877952.0,21.111113,15.347955,0.43488312,15.942941,10.745,0.587,1.43,0.66,83567001600.0,15491000320.0,4565000192.0,1736999936.0,3.6,1868375040.0,2656000000.0,15399999488.0,1902000000.0,478182608.0,0.81894994,0.08294,670.44,1.329,0.763,91.85,68.19,2.96,0.6,86.86667,buy,0.1853722165855475,0.054626827630489,0.0207857156861303,0.0223578087549811,33.009298393913795,13497999488.0,19.451061714033603,5.147,safe
