symbol,name,sector,pe_ratio,forward_pe,ps_ratio,pb_ratio,ev_ebitda,ev_revenue,gross_margin,ebitda_margin,net_margin,roe,roa,debt_to_equity,current_ratio,beta,revenue,market_cap,fifty_two_week_position
WAT,Waters Corporation,Healthcare,46.552097,22.243519,9.540883,8.517937,37.094,11.167,0.5515400932122371,0.3010508783460803,0.1192559350827829,0.05212,0.03313,36.634,1.788,1.202,3770286080.0,35971858432.0,65.64701653486702
WEC,"WEC Energy Group, Inc.",Utilities,22.798597,18.947886,3.6744585,2.719764,14.988,5.845,0.4176384112891811,0.3899432580070058,0.1623928967212871,0.11679,0.030439999,153.184,0.679,0.47,10084800512.0,37056180224.0,65.82019848219498
WELL,Welltower Inc.,Real Estate,101.46377,62.50893,12.600052,3.4723163,52.933,13.445,0.3987073633677997,0.2539957708091497,0.1196205589601749,0.03665,0.0074400003,44.486,1.646,0.78,11766873088.0,148263206912.0,84.05856595511767
WST,"West Pharmaceutical Services, Inc.",Healthcare,42.38518,33.2843,6.9630976,7.526791,25.54,6.898,0.3627755328213704,0.2700714216965448,0.1684880604729077,0.19131,0.11214,10.734,2.71,1.182,3220999936.0,22428137472.0,89.18842682140553
WDC,Western Digital Corporation,Technology,31.294786,29.604946,15.2866535,24.972984,50.115,16.715,0.4542752759178633,0.3335314469370732,0.5391865404130449,0.85920995,0.14648,17.81,1.49,2.2,11777000448.0,180030930944.0,85.36803326524657
WY,Weyerhaeuser Company,Real Estate,44.098213,35.430416,2.5922472,1.8864106,32.894,3.343,0.1467462471720367,0.1016159529028588,0.0577958929834311,0.04161,0.00721,57.729,1.418,0.912,6869000192.0,17806147584.0,52.76119402985076
WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,23.091825,20.153421,3.0804415,11.760579,15.362,3.215,0.4606184655873701,0.2093027976513172,0.1381012549527952,0.54007,0.17356001,79.878,1.331,1.512,7882159104.0,24280528896.0,77.37822349570203
WMB,"The Williams Companies, Inc.",Energy,31.791668,28.228004,7.320921,6.9350367,17.613,9.921,0.6350648340259928,0.5633000555170549,0.2303245527875016,0.19656,0.048860002,199.855,0.829,0.601,12108999680.0,88649031680.0,68.69332234130255
WTW,Willis Towers Watson Public Limited Company,Financial Services,15.509976,11.919258,2.5221438,3.1505477,10.689,2.986,0.4240678956391174,0.2793775845084536,0.1684348868121484,0.20611,0.050890002,85.693,1.187,0.45,9896999936.0,24961656832.0,21.10893207345338
WDAY,"Workday, Inc.",Technology,45.366043,11.520783,3.649839,4.8348274,23.8,3.652,0.7576618403713502,0.1534402253257206,0.0859549410389453,0.10858,0.04343,56.936,1.009,1.081,9854000128.0,35965513728.0,24.03393988959313
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,30.150429,19.470715,1.497193,-39.146206,11.494,2.773,0.6810750282627687,0.2412876760290027,0.0514157030722573,0.30857,0.05599,121.351,1.242,0.984,7294288896.0,10920957952.0,43.37684776348627
XEL,Xcel Energy Inc.,Utilities,22.870317,17.511303,3.3510575,2.096199,14.195,5.819,0.4592803116883117,0.4099026147186147,0.1414366926406926,0.0959,0.02338,164.845,0.77,0.408,14784000000.0,49542033408.0,74.39537329127234
XYL,Xylem Inc.,Industrials,27.31592,18.02235,2.8710945,2.3299384,14.487,3.047,0.3860961395280206,0.2103178894179161,0.107908917112435,0.08724,0.05006,18.354,1.463,1.04,9091000320.0,26101121024.0,9.228256431196398
YUM,"Yum! Brands, Inc.",Consumer Cyclical,24.37097,20.161049,4.9076557,-5.7139616,17.798,6.277,0.4566344574064093,0.3526985494761472,0.2048079158360342,0.30857,0.23302001,121.351,0.651,0.574,8486000128.0,41646366720.0,42.950717404865856
ZBRA,Zebra Technologies Corporation,Technology,28.020554,11.190566,1.9770887,3.2310822,14.062,2.584,0.4818197816878979,0.1837721633957695,0.0748701406427209,0.11781,0.06361,82.104,0.961,1.626,5583000064.0,11038086144.0,21.274656597877726
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,22.601036,9.687963,2.0070717,1.331319,9.255,2.841,0.7017635691328489,0.3069293984792885,0.0905209856318394,0.060650002,0.040960003,59.827,1.733,0.472,8409099776.0,16877666304.0,27.83681864929719
ZTS,Zoetis Inc.,Healthcare,13.186066,10.834032,3.5379932,10.260875,9.978,4.265,0.7183926347635491,0.4274472724866096,0.2803483426531195,0.67748,0.15525,286.236,3.153,0.741,9530999808.0,33720612864.0,8.124873915674808
